yearID,teamID,parkID,firstGame,lastGame,games,openings,attendance
1924,PHI,PHI09,4/15/1924,9/25/1924,76,49,329700
1924,PIT,PIT06,4/24/1924,9/27/1924,77,67,723700
1924,SLA,STL07,4/23/1924,9/24/1924,78,63,586500
1924,SLN,STL07,4/15/1924,9/28/1924,77,56,290000
1924,WS1,WAS09,4/15/1924,9/7/1924,79,40,482581
1925,BOS,BOS07,4/22/1925,10/2/1925,75,51,245000
1925,BRO,NYC15,4/14/1925,10/3/1925,77,67,761500
1925,BSN,BOS08,4/14/1925,9/12/1925,76,57,386500
1925,CHA,CHI10,4/22/1925,10/4/1925,77,47,821500
1925,CHN,CHI11,4/14/1925,10/4/1925,77,60,629500
1925,CIN,CIN07,4/14/1925,10/4/1925,76,69,509834
1925,CLE,CLE06,4/22/1925,9/8/1925,77,27,193116
1925,DET,DET04,4/14/1925,9/13/1925,77,42,582373
1925,NY1,NYC14,4/22/1925,9/12/1925,76,64,962000
1925,NYA,NYC16,4/14/1925,10/3/1925,79,68,916500
1925,PHA,PHI11,4/14/1925,10/2/1925,77,57,985700
1925,PHI,PHI09,4/22/1925,10/3/1925,77,55,353400
1925,PIT,PIT06,4/22/1925,9/26/1925,77,69,827353
1925,SLA,STL07,4/14/1925,10/4/1925,78,65,439100
1925,SLN,STL07,4/22/1925,9/28/1925,76,60,423000
1925,WS1,WAS09,4/22/1925,9/27/1925,76,41,655000
1926,BOS,BOS07,4/13/1926,9/4/1926,77,49,280161
1926,BRO,NYC15,4/18/1926,9/26/1926,76,69,752000
1926,BSN,BOS08,4/21/1926,9/29/1926,77,44,291500
1926,CHA,CHI10,4/13/1926,9/26/1926,79,51,642300
1926,CHN,CHI11,4/21/1926,9/5/1926,78,65,932700
1926,CIN,CIN07,4/13/1926,9/26/1926,77,73,675101
1926,CLE,CLE06,4/21/1926,9/27/1926,80,28,380500
1926,DET,DET04,4/13/1926,9/26/1926,81,37,519665
1926,NY1,NYC14,4/13/1926,9/26/1926,76,62,864768
1926,NYA,NYC16,4/21/1926,9/9/1926,75,68,1338500
1926,PHA,PHI11,4/21/1926,9/4/1926,71,45,691500
1926,PHI,PHI09,4/13/1926,9/25/1926,76,44,236013
1926,PIT,PIT06,4/22/1926,9/11/1926,79,67,784489
1926,SLA,STL07,4/21/1926,9/26/1926,79,26,156950
1926,SLN,STL07,4/13/1926,9/1/1926,79,70,738299
1926,WS1,WAS09,4/13/1926,9/6/1926,74,39,447900
1927,BOS,BOS07,4/21/1927,9/28/1927,78,40,263500
1927,BRO,NYC15,4/17/1927,10/2/1927,74,62,791600
1927,BSN,BOS08,4/12/1927,10/1/1927,74,48,305800
1927,CHA,CHI10,4/20/1927,10/2/1927,75,50,748000
1927,CHN,CHI11,4/12/1927,9/27/1927,78,69,1334800
1927,CIN,CIN07,4/12/1927,10/2/1927,80,67,444064
1927,CLE,CLE06,4/12/1927,9/26/1927,77,24,202500
1927,DET,DET04,4/20/1927,10/2/1927,78,35,519735
1927,NY1,NYC14,4/20/1927,10/2/1927,74,59,1234500
1927,NYA,NYC16,4/12/1927,10/1/1927,77,65,1442141
1927,PHA,PHI11,4/20/1927,10/1/1927,77,43,656000
1927,PHI,PHI09,4/12/1927,9/28/1927,66,40,287200
1927,PHI,PHI11,5/16/1927,5/28/1927,12,8,73000
1927,PIT,PIT06,4/21/1927,9/24/1927,79,66,860939
1927,SLA,STL07,4/15/1927,9/30/1927,78,61,277827
1927,SLN,STL07,4/20/1927,10/2/1927,80,68,879845
1927,WS1,WAS09,4/12/1927,10/2/1927,79,24,279474
1928,BOS,BOS07,4/11/1928,9/8/1928,74,56,404970
1928,BRO,NYC15,4/11/1928,9/30/1928,77,67,760366
1928,BSN,BOS08,4/21/1928,9/29/1928,76,50,304100
1928,CHA,CHI10,4/11/1928,9/30/1928,78,54,593300
1928,CHN,CHI11,4/18/1928,9/13/1928,77,67,1347527
1928,CIN,CIN07,4/11/1928,9/30/1928,78,73,489120
1928,CLE,CLE06,4/18/1928,9/30/1928,77,55,330650
1928,DET,DET04,4/11/1928,9/30/1928,77,43,371800
1928,NY1,NYC14,4/11/1928,9/30/1928,77,65,1169000
1928,NYA,NYC16,4/20/1928,9/12/1928,77,58,1364265
1928,PHA,PHI11,4/11/1928,9/1/1928,77,61,917500
1928,PHI,PHI09,4/19/1928,9/27/1928,75,55,218866
1928,PIT,PIT06,4/19/1928,9/15/1928,77,69,503550
1928,SLA,STL07,4/18/1928,9/30/1928,77,66,435400
1928,SLN,STL07,4/11/1928,9/12/1928,77,69,869869
1928,WS1,WAS09,4/10/1928,9/10/1928,80,55,393000
1929,BOS,BOS07,4/23/1929,9/28/1929,61,56,281350
1929,BOS,BOS08,4/28/1929,9/29/1929,17,15,209500
1929,BRO,NYC15,4/21/1929,9/29/1929,77,67,890500
1929,BSN,BOS08,4/18/1929,10/6/1929,77,66,508370
1929,CHA,CHI10,4/25/1929,10/6/1929,76,69,565550
1929,CHN,CHI11,4/16/1929,10/6/1929,78,74,1700000
1929,CIN,CIN07,4/16/1929,10/6/1929,78,73,311312
1929,CLE,CLE06,4/16/1929,9/29/1929,76,63,559500
1929,DET,DET04,4/24/1929,9/29/1929,77,68,860252
1929,NY1,NYC14,4/23/1929,9/29/1929,77,67,1143500
1929,NYA,NYC16,4/18/1929,10/6/1929,77,65,1355596
1929,PHA,PHI11,4/23/1929,9/21/1929,74,67,1087000
1929,PHI,PHI09,4/18/1929,10/5/1929,76,66,379200
1929,PIT,PIT06,4/24/1929,10/5/1929,76,68,545000
1929,SLA,STL07,4/16/1929,10/6/1929,77,70,293465
1929,SLN,STL07,4/26/1929,9/29/1929,77,66,506550
1929,WS1,WAS09,4/17/1929,10/6/1929,78,70,441400
1930,BOS,BOS07,4/15/1930,9/27/1930,56,52,324000
1930,BOS,BOS08,4/19/1930,9/28/1930,20,15,227200
1930,BRO,NYC15,4/15/1930,9/28/1930,77,70,1250500
1930,BSN,BOS08,4/25/1930,9/22/1930,77,60,561960
1930,CHA,CHI10,4/17/1930,9/21/1930,78,64,530500
1930,CHN,CHI11,4/22/1930,9/28/1930,79,74,1676000
1930,CIN,CIN07,4/15/1930,9/2/1930,77,63,402226
1930,CLE,CLE06,4/22/1930,9/28/1930,77,65,564326
1930,DET,DET04,4/15/1930,9/28/1930,78,73,681571
1930,NY1,NYC14,4/15/1930,9/28/1930,77,67,1192500
1930,NYA,NYC16,4/22/1930,9/7/1930,76,62,1402500
1930,PHA,PHI11,4/15/1930,9/27/1930,76,65,742000
1930,PHI,PHI09,4/22/1930,9/24/1930,77,65,371200
1930,PIT,PIT06,4/25/1930,9/24/1930,77,67,404000
1930,SLA,STL07,4/22/1930,9/21/1930,78,71,190300
1930,SLN,STL07,4/15/1930,9/28/1930,77,64,583788
1930,WS1,WAS09,4/14/1930,9/28/1930,77,68,726200
1931,BOS,BOS07,4/22/1931,9/22/1931,65,51,298318
1931,BOS,BOS08,5/31/1931,9/13/1931,15,10,145128
1931,BRO,NYC15,4/19/1931,9/27/1931,76,58,903316
1931,BSN,BOS08,4/14/1931,9/27/1931,78,58,619500
1931,CHA,CHI10,4/22/1931,9/6/1931,77,66,574961
1931,CHN,CHI11,4/14/1931,9/27/1931,77,71,1256500
1931,CIN,CIN07,4/14/1931,9/27/1931,77,60,321200
1931,CLE,CLE06,4/14/1931,9/27/1931,76,60,562661
1931,DET,DET04,4/23/1931,9/23/1931,77,70,480955
1931,NY1,NYC14,4/22/1931,9/8/1931,78,58,957000
1931,NYA,NYC16,4/14/1931,9/27/1931,77,64,1182876
1931,PHA,PHI11,4/22/1931,9/25/1931,75,64,613500
1931,PHI,PHI09,4/14/1931,9/5/1931,76,57,356300
1931,PIT,PIT06,4/24/1931,9/24/1931,78,68,315600
1931,SLA,STL07,4/14/1931,9/27/1931,77,59,237200
1931,SLN,STL07,4/22/1931,9/22/1931,78,66,655195
1931,WS1,WAS09,4/14/1931,9/27/1931,79,71,520450
1932,BOS,BOS07,4/13/1932,9/25/1932,71,60,209400
1932,BOS,BOS08,4/19/1932,5/29/1932,6,5,34000
1932,BRO,NYC15,4/12/1932,9/25/1932,78,62,847000
1932,BSN,BOS08,4/21/1932,9/18/1932,77,60,606431
1932,CHA,CHI10,4/12/1932,9/19/1932,77,54,537700
1932,CHN,CHI11,4/20/1932,9/25/1932,77,67,1222500
1932,CIN,CIN07,4/12/1932,9/18/1932,77,65,352842
1932,CLE,CLE06,4/20/1932,7/30/1932,45,29,230093
1932,CLE,CLE07,7/31/1932,9/25/1932,32,16,202475
1932,DET,DET04,4/13/1932,9/25/1932,78,57,469411
1932,NY1,NYC14,4/12/1932,9/25/1932,77,60,527100
1932,NYA,NYC16,4/20/1932,9/5/1932,77,65,1149246
1932,PHA,PHI11,4/12/1932,9/24/1932,77,53,405000
1932,PHI,PHI09,4/20/1932,9/20/1932,77,59,322500
1932,PIT,PIT06,4/20/1932,9/5/1932,76,64,338700
1932,SLA,STL07,4/20/1932,9/18/1932,75,60,191100
1932,SLN,STL07,4/12/1932,9/25/1932,79,66,330494
1932,WS1,WAS09,4/11/1932,9/25/1932,77,54,408800
1933,BOS,BOS07,4/21/1933,9/24/1933,72,61,356573
1933,BRO,NYC15,4/16/1933,10/1/1933,80,58,637900
1933,BSN,BOS08,4/16/1933,10/1/1933,77,57,666100
1933,CHA,CHI10,4/19/1933,10/1/1933,77,50,552398
1933,CHN,CHI11,4/12/1933,9/24/1933,79,60,778800
1933,CIN,CIN07,4/12/1933,10/1/1933,79,57,248830
1933,CLE,CLE07,4/20/1933,9/24/1933,77,48,489200
1933,DET,DET04,4/12/1933,10/1/1933,78,45,327400
1933,NY1,NYC14,4/20/1933,9/27/1933,77,60,644500
1933,NYA,NYC16,4/13/1933,10/1/1933,75,62,931970
1933,PHA,PHI11,4/20/1933,9/30/1933,76,54,372200
1933,PHI,PHI09,4/13/1933,9/26/1933,72,43,230800
1933,PIT,PIT06,4/21/1933,9/20/1933,77,53,321200
1933,SLA,STL07,4/12/1933,9/3/1933,77,61,158200
1933,SLN,STL07,4/20/1933,10/1/1933,77,64,321850
1933,WS1,WAS09,4/12/1933,10/1/1933,76,51,426500
1934,BOS,BOS07,4/17/1934,9/30/1934,77,62,764495
1934,BRO,NYC15,4/17/1934,9/26/1934,77,64,536614
1934,BSN,BOS08,4/24/1934,9/23/1934,75,58,372200
1934,CHA,CHI10,4/17/1934,9/23/1934,75,47,332600
1934,CHN,CHI11,4/24/1934,9/30/1934,77,64,846738
1934,CIN,CIN07,4/17/1934,9/23/1934,78,56,261860
1934,CLE,CLE06,4/17/1934,9/30/1934,78,44,370250
1934,DET,DET04,4/24/1934,9/30/1934,80,63,933411
1934,NY1,NYC14,4/17/1934,9/30/1934,75,67,810925
1934,NYA,NYC16,4/24/1934,9/24/1934,77,62,985296
1934,PHA,PHI11,4/17/1934,9/26/1934,76,59,344176
1934,PHI,PHI09,4/24/1934,9/30/1934,71,47,237500
1934,PIT,PIT06,4/24/1934,9/23/1934,78,60,368200
1934,SLA,STL07,4/24/1934,9/23/1934,76,59,172250
1934,SLN,STL07,4/17/1934,9/30/1934,77,69,395112
1934,WS1,WAS09,4/24/1934,9/30/1934,76,38,280064
1935,BOS,BOS07,4/23/1935,9/25/1935,79,63,695827
1935,BRO,NYC15,4/23/1935,9/29/1935,77,61,501138
1935,BSN,BOS08,4/16/1935,9/29/1935,75,52,292474
1935,CHA,CHI10,4/23/1935,9/29/1935,77,46,538700
1935,CHN,CHI11,4/16/1935,9/22/1935,77,63,763389
1935,CIN,CIN07,4/16/1935,9/29/1935,76,68,463358
1935,CLE,CLE06,4/23/1935,9/29/1935,77,41,388000
1935,DET,DET04,4/17/1935,9/22/1935,79,59,1079500
1935,NY1,NYC14,4/23/1935,9/24/1935,79,62,762665
1935,NYA,NYC16,4/16/1935,9/29/1935,74,60,816224
1935,PHA,PHI11,4/23/1935,9/29/1935,72,42,265733
1935,PHI,PHI09,4/16/1935,9/23/1935,79,43,247347
1935,PIT,PIT06,4/17/1935,9/19/1935,77,58,382232
1935,SLA,STL07,4/16/1935,8/31/1935,76,57,135000
1935,SLN,STL07,4/23/1935,9/29/1935,77,64,578864
1935,WS1,WAS09,4/17/1935,9/24/1935,77,37,208600
1936,BOS,BOS07,4/14/1936,9/27/1936,77,64,728196
1936,BRO,NYC15,4/17/1936,9/24/1936,79,64,523601
1936,BSN,BOS08,4/17/1936,9/25/1936,79,64,436345
1936,CHA,CHI10,4/14/1936,9/26/1936,75,53,564100
1936,CHN,CHI11,4/17/1936,9/24/1936,77,68,867864
1936,CIN,CIN07,4/14/1936,9/27/1936,76,63,485417
1936,CLE,CLE06,4/14/1936,9/27/1936,80,48,464450
1936,CLE,CLE07,8/2/1936,8/2/1936,1,1,65342
1936,DET,DET04,4/17/1936,9/23/1936,77,72,941869
1936,NY1,NYC14,4/14/1936,9/27/1936,78,67,1002958
1936,NYA,NYC16,4/17/1936,9/24/1936,77,65,1160776
1936,PHA,PHI11,4/17/1936,9/25/1936,77,44,299460
1936,PHI,PHI09,4/14/1936,9/27/1936,78,54,304700
1936,PIT,PIT06,4/19/1936,9/20/1936,76,63,444555
1936,SLA,STL07,4/17/1936,9/20/1936,77,62,152109
1936,SLN,STL07,4/14/1936,9/27/1936,77,67,558056
1936,WS1,WAS09,4/14/1936,9/27/1936,77,55,433835
1937,BOS,BOS07,4/24/1937,9/27/1937,74,58,595108
1937,BRO,NYC15,4/20/1937,10/3/1937,76,63,489437
1937,BSN,BOS08,4/19/1937,10/3/1937,76,60,454857
1937,CHA,CHI10,4/23/1937,9/30/1937,77,63,742000
1937,CHN,CHI11,4/20/1937,10/3/1937,78,68,1003386
1937,CIN,CIN07,4/20/1937,9/30/1937,80,65,449908
1937,CLE,CLE06,4/23/1937,9/27/1937,63,55,402600
1937,CLE,CLE07,5/30/1937,9/6/1937,15,10,319884
1937,DET,DET04,4/20/1937,10/3/1937,77,68,1152400
1937,NY1,NYC14,4/23/1937,9/27/1937,75,64,1022006
1937,NYA,NYC16,4/20/1937,10/3/1937,79,66,1118444
1937,PHA,PHI11,4/20/1937,10/3/1937,79,65,523065
1937,PHI,PHI09,4/23/1937,9/30/1937,74,59,294228
1937,PIT,PIT06,4/23/1937,10/3/1937,78,68,517893
1937,SLA,STL07,4/21/1937,10/3/1937,78,62,167437
1937,SLN,STL07,4/23/1937,9/26/1937,80,67,548941
1937,WS1,WAS09,4/19/1937,9/30/1937,80,70,551207
1938,BOS,BOS07,4/18/1938,10/2/1938,75,64,695700
1938,BRO,NYC15,4/22/1938,9/29/1938,74,59,746937
1938,BSN,BOS08,4/23/1938,9/28/1938,75,58,415888
1938,CHA,CHI10,4/19/1938,10/2/1938,73,56,387500
1938,CHN,CHI11,4/22/1938,9/29/1938,77,66,1064791
1938,CIN,CIN07,4/19/1938,10/2/1938,77,65,736180
1938,CLE,CLE06,4/20/1938,10/1/1938,58,55,361674
1938,CLE,CLE07,4/19/1938,10/2/1938,18,13,510109
1938,DET,DET04,4/22/1938,9/29/1938,79,67,891850
1938,NY1,NYC14,4/19/1938,10/2/1938,73,65,876232
1938,NYA,NYC16,4/22/1938,9/28/1938,79,64,1096011
1938,PHA,PHI11,4/23/1938,9/29/1938,76,61,516418
1938,PHI,PHI09,4/19/1938,6/30/1938,28,25,88359
1938,PHI,PHI11,7/4/1938,10/2/1938,47,33,109419
1938,PIT,PIT06,4/22/1938,9/25/1938,78,69,708653
1938,SLA,STL07,4/22/1938,9/25/1938,77,61,180279
1938,SLN,STL07,4/19/1938,10/2/1938,81,69,365975
1938,WS1,WAS09,4/18/1938,10/2/1938,78,71,684800
1939,BOS,BOS07,4/21/1939,9/24/1939,75,61,585800
1939,BRO,NYC15,4/18/1939,10/1/1939,78,64,1042021
1939,BSN,BOS08,4/19/1939,10/1/1939,73,61,332635
1939,CHA,CHI10,4/22/1939,9/27/1939,77,63,746500
1939,CHN,CHI11,4/24/1939,10/1/1939,80,69,828205
1939,CIN,CIN07,4/17/1939,9/28/1939,81,68,981698
1939,CLE,CLE06,4/24/1939,9/24/1939,47,42,229600
1939,CLE,CLE07,4/21/1939,9/4/1939,30,24,493889
1939,DET,DET04,4/18/1939,10/1/1939,78,69,927496
1939,NY1,NYC14,4/21/1939,9/26/1939,74,64,772243
1939,NYA,NYC16,4/20/1939,9/30/1939,77,65,938006
1939,PHA,PHI11,4/20/1939,9/30/1939,76,63,550448
1939,PHI,PHI11,4/21/1939,9/28/1939,74,58,372686
1939,PIT,PIT06,4/18/1939,10/1/1939,77,63,426120
1939,SLA,STL07,4/29/1939,10/1/1939,78,59,141443
1939,SLN,STL07,4/21/1939,9/24/1939,79,67,424908
1939,WS1,WAS09,4/21/1939,9/28/1939,77,68,455050
1940,BOS,BOS07,4/19/1940,9/29/1940,79,65,721200
1940,BRO,NYC15,4/19/1940,9/26/1940,81,63,994444
1940,BSN,BOS08,4/16/1940,9/23/1940,75,56,305655
1940,CHA,CHI10,4/16/1940,9/29/1940,78,66,731977
1940,CHN,CHI11,4/19/1940,9/26/1940,77,66,610011
1940,CIN,CIN07,4/16/1940,9/29/1940,77,64,856586
1940,CLE,CLE06,4/25/1940,8/17/1940,33,33,227448
1940,CLE,CLE07,4/19/1940,9/29/1940,49,40,833862
1940,DET,DET04,4/16/1940,9/25/1940,79,68,1163422
1940,NY1,NYC14,4/16/1940,9/29/1940,76,64,814235
1940,NYA,NYC16,4/19/1940,9/24/1940,76,63,1109200
1940,PHA,PHI11,4/16/1940,9/27/1940,71,59,560988
1940,PHI,PHI11,4/23/1940,9/29/1940,79,63,288177
1940,PIT,PIT06,4/22/1940,9/23/1940,75,58,562131
1940,SLA,STL07,4/20/1940,9/22/1940,77,64,274319
1940,SLN,STL07,4/16/1940,9/29/1940,77,59,361043
1940,WS1,WAS09,4/16/1940,9/29/1940,77,66,484400
1941,BOS,BOS07,4/15/1941,9/21/1941,77,65,771562
1941,BRO,NYC15,4/15/1941,9/28/1941,79,68,1236926
1941,BSN,BOS08,4/18/1941,9/28/1941,76,61,326164
1941,CHA,CHI10,4/18/1941,9/24/1941,79,66,681152
1941,CHN,CHI11,4/15/1941,9/28/1941,77,67,607031
1941,CIN,CIN07,4/15/1941,9/25/1941,79,69,654405
1941,CLE,CLE06,4/16/1941,9/22/1941,45,44,258500
1941,CLE,CLE07,4/15/1941,9/1/1941,32,23,631032
1941,DET,DET04,4/18/1941,9/28/1941,77,65,711870
1941,NY1,NYC14,4/18/1941,9/22/1941,78,60,851131
1941,NYA,NYC16,4/15/1941,9/28/1941,78,68,1109081
1941,PHA,PHI11,4/18/1941,9/28/1941,77,64,658331
1941,PHI,PHI11,4/15/1941,9/25/1941,76,59,294143
1941,PIT,PIT06,4/18/1941,9/28/1941,78,66,527628
1941,SLA,STL07,4/16/1941,9/28/1941,79,62,193684
1941,SLN,STL07,4/18/1941,9/21/1941,79,65,640872
1941,WS1,WAS09,4/14/1941,9/24/1941,78,71,513450
1942,BOS,BOS07,4/14/1942,9/27/1942,77,61,781395
1942,BRO,NYC15,4/17/1942,9/25/1942,79,67,1133606
1942,BSN,BOS08,4/17/1942,9/19/1942,71,55,351577
1942,CHA,CHI10,4/14/1942,9/17/1942,70,59,482865
1942,CHN,CHI11,4/17/1942,9/22/1942,78,61,695335
1942,CIN,CIN07,4/14/1942,9/27/1942,77,62,471059
1942,CLE,CLE06,4/20/1942,9/27/1942,34,31,122659
1942,CLE,CLE07,4/17/1942,9/13/1942,46,32,415583
1942,DET,DET04,4/14/1942,9/22/1942,77,63,638557
1942,NY1,NYC14,4/14/1942,9/26/1942,79,61,863786
1942,NYA,NYC16,4/17/1942,9/23/1942,77,63,1094044
1942,PHA,PHI11,4/17/1942,9/20/1942,76,57,546142
1942,PHI,PHI11,4/14/1942,9/27/1942,74,58,278211
1942,PIT,PIT06,4/17/1942,9/20/1942,77,63,512584
1942,SLA,STL07,4/17/1942,9/20/1942,77,62,285899
1942,SLN,STL07,4/14/1942,9/27/1942,78,62,581110
1942,WS1,WAS09,4/14/1942,9/8/1942,77,60,529320
1943,BOS,BOS07,4/27/1943,10/3/1943,77,55,396937
1943,BRO,NYC15,4/22/1943,9/12/1943,77,64,785070
1943,BSN,BOS08,4/24/1943,9/19/1943,77,56,319543
1943,CHA,CHI10,4/27/1943,9/19/1943,76,55,542469
1943,CHN,CHI11,4/21/1943,10/3/1943,75,60,568201
1943,CIN,CIN07,4/21/1943,10/3/1943,78,62,422320
1943,CLE,CLE06,4/22/1943,9/18/1943,29,26,95564
1943,CLE,CLE07,4/21/1943,9/19/1943,48,32,427208
1943,DET,DET04,4/28/1943,9/12/1943,78,60,635380
1943,NY1,NYC14,4/27/1943,9/19/1943,77,53,542842
1943,NYA,NYC16,4/22/1943,10/3/1943,77,60,733485
1943,PHA,PHI11,4/22/1943,10/3/1943,79,60,487148
1943,PHI,PHI11,4/27/1943,9/15/1943,78,54,553421
1943,PIT,PIT06,4/27/1943,10/3/1943,78,61,581203
1943,SLA,STL07,4/21/1943,9/15/1943,77,60,244767
1943,SLN,STL07,4/27/1943,10/3/1943,81,65,544461
1943,WS1,WAS09,4/20/1943,10/3/1943,76,59,718902
1944,BOS,BOS07,4/18/1944,9/10/1944,78,62,541118
1944,BRO,NYC15,4/21/1944,10/1/1944,77,63,701067
1944,BSN,BOS08,4/22/1944,10/1/1944,78,56,247731
1944,CHA,CHI10,4/19/1944,10/1/1944,77,60,597433
1944,CHN,CHI11,4/21/1944,9/17/1944,78,58,685287
1944,CIN,CIN07,4/18/1944,9/10/1944,78,62,437582
1944,CLE,CLE06,5/1/1944,9/30/1944,35,33,127314
1944,CLE,CLE07,4/21/1944,10/1/1944,43,29,447089
1944,DET,DET04,4/18/1944,10/1/1944,78,64,930349
1944,NY1,NYC14,4/18/1944,10/1/1944,75,59,771593
1944,NYA,NYC16,4/22/1944,9/17/1944,78,62,901543
1944,PHA,PHI11,4/22/1944,8/30/1944,76,59,666357
1944,PHI,PHI11,4/18/1944,10/1/1944,79,55,474131
1944,PIT,PIT06,4/21/1944,9/17/1944,81,64,657300
1944,SLA,STL07,4/21/1944,10/1/1944,77,64,571939
1944,SLN,STL07,4/18/1944,9/13/1944,77,61,534539
1944,WS1,WAS09,4/18/1944,9/17/1944,77,63,661889
1945,BOS,BOS07,4/20/1945,9/23/1945,78,62,623085
1945,BRO,NYC15,4/17/1945,9/23/1945,78,65,1067097
1945,BSN,BOS08,4/17/1945,9/30/1945,75,54,406024
1945,CHA,CHI10,4/20/1945,9/2/1945,74,54,660579
1945,CHN,CHI11,4/17/1945,9/26/1945,76,60,1070324
1945,CIN,CIN07,4/17/1945,9/30/1945,77,55,294787
1945,CLE,CLE06,4/19/1945,9/22/1945,31,28,116588
1945,CLE,CLE07,4/17/1945,9/23/1945,46,29,497733
1945,DET,DET04,4/20/1945,9/26/1945,76,60,1294291
1945,NY1,NYC14,4/20/1945,9/26/1945,78,60,1069222
1945,NYA,NYC16,4/17/1945,9/30/1945,76,60,1098137
1945,PHA,PHI11,4/17/1945,9/23/1945,77,56,560890
1945,PHI,PHI11,4/20/1945,9/30/1945,77,53,309705
1945,PIT,PIT06,4/20/1945,9/30/1945,79,59,623462
1945,SLA,STL07,4/17/1945,9/30/1945,76,59,529020
1945,SLN,STL07,4/21/1945,9/23/1945,78,59,599697
1945,WS1,WAS09,4/20/1945,9/18/1945,78,53,735797
1946,BOS,BOS07,4/20/1946,9/29/1946,78,62,1412141
1946,BRO,NYC15,4/18/1946,10/3/1946,79,75,1820559
1946,BSN,BOS07,4/28/1946,4/28/1946,2,1,20735
1946,BSN,BOS08,4/16/1946,9/22/1946,75,59,969590
1946,CHA,CHI10,4/16/1946,9/29/1946,79,62,993687
1946,CHN,CHI11,4/20/1946,9/26/1946,77,67,1401213
1946,CIN,CIN07,4/16/1946,9/29/1946,77,62,711835
1946,CLE,CLE06,4/25/1946,9/21/1946,36,32,178895
1946,CLE,CLE07,4/20/1946,9/25/1946,41,30,875931
1946,DET,DET04,4/16/1946,9/29/1946,79,72,1722883
1946,NY1,NYC14,4/16/1946,9/29/1946,77,59,1230152
1946,NYA,NYC16,4/19/1946,9/23/1946,77,65,2277393
1946,PHA,PHI11,4/16/1946,9/29/1946,78,64,713174
1946,PHI,PHI11,4/20/1946,9/22/1946,78,57,1056665
1946,PIT,PIT06,4/20/1946,9/22/1946,78,64,761362
1946,SLA,STL07,4/20/1946,9/22/1946,77,61,544492
1946,SLN,STL07,4/16/1946,10/1/1946,78,65,1060622
1946,WS1,WAS09,4/16/1946,9/22/1946,76,63,1043773
1947,BOS,BOS07,4/15/1947,9/23/1947,81,66,1427061
1947,BRO,NYC15,4/15/1947,9/24/1947,78,72,1854210
1947,BSN,BOS08,4/18/1947,9/28/1947,77,67,1258995
1947,CHA,CHI10,4/18/1947,9/24/1947,75,58,890506
1947,CHN,CHI11,4/15/1947,9/28/1947,79,70,1379605
1947,CIN,CIN07,4/15/1947,9/24/1947,77,63,911156
1947,CLE,CLE07,4/15/1947,9/28/1947,78,60,1518940
1947,DET,DET04,4/18/1947,9/22/1947,80,61,1369556
1947,NY1,NYC14,4/18/1947,9/21/1947,76,61,1606259
1947,NYA,NYC16,4/15/1947,9/28/1947,77,66,2201910
1947,PHA,PHI11,4/18/1947,9/21/1947,78,64,948300
1947,PHI,PHI11,4/15/1947,9/28/1947,77,60,910928
1947,PIT,PIT06,4/18/1947,9/28/1947,79,65,1311364
1947,SLA,STL07,4/15/1947,9/28/1947,77,63,334646
1947,SLN,STL07,4/18/1947,9/22/1947,77,70,1231625
1947,WS1,WAS09,4/18/1947,9/28/1947,77,68,865105
1948,BOS,BOS07,4/19/1948,10/4/1948,78,69,1552246
1948,BRO,NYC15,4/23/1948,10/3/1948,78,73,1410226
1948,BSN,BOS08,4/23/1948,9/26/1948,76,68,1447528
1948,CHA,CHI10,4/20/1948,10/3/1948,76,60,790747
1948,CHN,CHI11,4/23/1948,9/30/1948,78,68,1248661
1948,CIN,CIN07,4/19/1948,10/3/1948,77,63,833358
1948,CLE,CLE07,4/20/1948,10/3/1948,79,66,2659900
1948,DET,DET04,4/23/1948,9/30/1948,77,71,1743404
1948,NY1,NYC14,4/20/1948,10/3/1948,77,66,1460225
1948,NYA,NYC16,4/23/1948,9/26/1948,77,63,2411195
1948,PHA,PHI11,4/23/1948,10/3/1948,77,63,936605
1948,PHI,PHI11,4/20/1948,9/26/1948,76,63,805385
1948,PIT,PIT06,4/20/1948,9/26/1948,80,63,1494235
1948,SLA,STL07,4/24/1948,9/26/1948,76,66,351107
1948,SLN,STL07,4/20/1948,10/3/1948,77,68,1111590
1948,WS1,WAS09,4/19/1948,9/12/1948,78,67,807697
1949,BOS,BOS07,4/22/1949,9/25/1949,77,73,1595952
1949,BRO,NYC15,4/19/1949,9/25/1949,78,77,1629120
1949,BSN,BOS08,4/18/1949,10/2/1949,77,67,1083470
1949,CHA,CHI10,4/22/1949,9/29/1949,77,63,938362
1949,CHN,CHI11,4/19/1949,10/2/1949,77,69,1143765
1949,CIN,CIN07,4/19/1949,9/27/1949,78,62,711098
1949,CLE,CLE07,4/22/1949,9/25/1949,77,64,2324592
1949,DET,DET04,4/19/1949,10/2/1949,78,72,1828143
1949,NY1,NYC14,4/22/1949,9/25/1949,79,69,1221470
1949,NYA,NYC16,4/19/1949,10/2/1949,78,68,2321342
1949,PHA,PHI11,4/19/1949,9/25/1949,77,61,805598
1949,PHI,PHI11,4/23/1949,10/2/1949,77,66,820905
1949,PIT,PIT06,4/22/1949,10/2/1949,77,69,1447122
1949,SLA,STL07,4/19/1949,10/2/1949,77,61,300880
1949,SLN,STL07,4/22/1949,9/25/1949,79,75,1430697
1949,WS1,WAS09,4/18/1949,10/2/1949,77,70,767008
