playerID,yearID,teamID,inseason,manager_G,manager_W,manager_L,teamRank,plyrMgr,Half
buckeal99,1892,PIT,1,29,15,14,6,,1
buckeal99,1892,PIT,3,66,38,27,4,,2
burnsto01,1892,PIT,2,47,22,25,6,,1
burnsto01,1892,PIT,2,13,5,7,4,,2
carutbo01,1892,SLN,5,50,16,32,11,,2
crookja01,1892,SLN,3,47,24,22,9,,1
crookja01,1892,SLN,3,15,3,11,11,,2
glassja01,1892,SLN,1,4,1,3,9,,1
gorege01,1892,SLN,4,16,6,9,11,,2
striccu01,1892,SLN,2,23,6,17,9,,1
barnibi01,1892,WAS,1,2,0,2,7,,1
irwinar01,1892,WAS,2,74,35,39,7,,1
irwinar01,1892,WAS,2,34,11,21,12,,2
richada01,1892,WAS,3,43,12,31,12,,2
coxbo01,1981,ATL,1,55,25,29,4,,1
coxbo01,1981,ATL,1,52,25,27,5,,2
weaveea99,1981,BAL,1,54,31,23,2,,1
weaveea99,1981,BAL,1,51,28,23,4,,2
houkra01,1981,BOS,1,56,30,26,5,,1
houkra01,1981,BOS,1,52,29,23,2,,2
fregoji01,1981,CAL,1,47,22,25,4,,1
mauchge01,1981,CAL,2,13,9,4,4,,1
mauchge01,1981,CAL,2,50,20,30,7,,2
larusto01,1981,CHA,1,53,31,22,3,,1
larusto01,1981,CHA,1,53,23,30,6,,2
amalfjo01,1981,CHN,1,54,15,37,6,,1
amalfjo01,1981,CHN,1,52,23,28,5,,2
mcnamjo99,1981,CIN,1,56,35,21,2,,1
mcnamjo99,1981,CIN,1,52,31,21,2,,2
garcida99,1981,CLE,1,50,26,24,6,,1
garcida99,1981,CLE,1,53,26,27,5,,2
andersp01,1981,DET,1,57,31,26,4,,1
andersp01,1981,DET,1,52,29,23,2,,2
virdobi01,1981,HOU,1,57,28,29,3,,1
virdobi01,1981,HOU,1,53,33,20,1,,2
freyji99,1981,KCA,1,50,20,30,5,,1
freyji99,1981,KCA,1,20,10,10,1,,2
howsedi01,1981,KCA,2,33,20,13,1,,2
lasorto01,1981,LAN,1,57,36,21,1,,1
lasorto01,1981,LAN,1,53,27,26,4,,2
gardnbi02,1981,MIN,2,20,6,14,7,,1
gardnbi02,1981,MIN,2,53,24,29,4,,2
goryljo01,1981,MIN,1,37,11,25,7,,1
rodgebu01,1981,ML4,1,56,31,25,3,,1
rodgebu01,1981,ML4,1,53,31,22,1,,2
fanniji01,1981,MON,2,27,16,11,1,,2
willidi02,1981,MON,1,55,30,25,3,,1
willidi02,1981,MON,1,26,14,12,1,,2
lemonbo01,1981,NYA,2,25,11,14,6,,2
michage01,1981,NYA,1,56,34,22,1,,1
michage01,1981,NYA,1,26,14,12,6,,2
torrejo01,1981,NYN,1,52,17,34,5,,1
torrejo01,1981,NYN,1,53,24,28,4,,2
martibi02,1981,OAK,1,60,37,23,1,,1
martibi02,1981,OAK,1,49,27,22,2,,2
greenda02,1981,PHI,1,55,34,21,1,,1
greenda02,1981,PHI,1,52,25,27,3,,2
tannech01,1981,PIT,1,49,25,23,4,,1
tannech01,1981,PIT,1,54,21,33,6,,2
howarfr01,1981,SDN,1,56,23,33,6,,1
howarfr01,1981,SDN,1,54,18,36,6,,2
lachere01,1981,SEA,2,33,15,18,6,,1
lachere01,1981,SEA,2,52,23,29,5,,2
willsma01,1981,SEA,1,25,6,18,6,,1
robinfr02,1981,SFN,1,59,27,32,5,,1
robinfr02,1981,SFN,1,52,29,23,3,,2
herzowh01,1981,SLN,1,51,30,20,2,,1
herzowh01,1981,SLN,1,52,29,23,2,,2
zimmedo01,1981,TEX,1,55,33,22,2,,1
zimmedo01,1981,TEX,1,50,24,26,3,,2
mattibo01,1981,TOR,1,58,16,42,7,,1
mattibo01,1981,TOR,1,48,21,27,7,,2
